name,op_name,provider,node_index,dur,activation_size,output_size,input_type_shape,output_type_shape
bert/encoder/layer_8/attention/output/LayerNorm/moments/mean_kernel_time,ReduceMean,CPUExecutionProvider,897,23,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/attention/output/LayerNorm/moments/mean_fence_after,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/moments/SquaredDifference_fence_before,Sub,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/moments/SquaredDifference_kernel_time,Sub,CPUExecutionProvider,898,31,787456,786432,"[{""float"": [256, 768]}, {""float"": [256, 1]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/attention/output/LayerNorm/moments/SquaredDifference_fence_after,Sub,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/moments/SquaredDifference__421_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/moments/SquaredDifference__421_kernel_time,Mul,CPUExecutionProvider,899,19,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/attention/output/LayerNorm/moments/SquaredDifference__421_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/moments/variance_fence_before,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/moments/variance_kernel_time,ReduceMean,CPUExecutionProvider,900,21,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/attention/output/LayerNorm/moments/variance_fence_after,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/add_kernel_time,Add,CPUExecutionProvider,901,12,1024,1024,"[{""float"": [256, 1]}, {""float"": []}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/Rsqrt_fence_before,Sqrt,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/Rsqrt_kernel_time,Sqrt,CPUExecutionProvider,902,7,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/Rsqrt_fence_after,Sqrt,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/Rsqrt__423_fence_before,Reciprocal,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/Rsqrt__423_kernel_time,Reciprocal,CPUExecutionProvider,903,7,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/Rsqrt__423_fence_after,Reciprocal,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/mul_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/mul_kernel_time,Mul,CPUExecutionProvider,904,29,1024,786432,"[{""float"": [256, 1]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/mul_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/mul_2_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/mul_2_kernel_time,Mul,CPUExecutionProvider,906,28,787456,786432,"[{""float"": [256, 1]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/mul_2_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/sub_fence_before,Sub,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/sub_kernel_time,Sub,CPUExecutionProvider,907,31,786432,786432,"[{""float"": [768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/sub_fence_after,Sub,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/mul_1_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/mul_1_kernel_time,Mul,CPUExecutionProvider,905,20,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/mul_1_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/add_1_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/add_1_kernel_time,Add,CPUExecutionProvider,908,21,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/attention/output/LayerNorm/batchnorm/add_1_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_8/intermediate/dense/MatMul_quant_fence_before,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_8/intermediate/dense/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1378,1915,786432,3145728,"[{""float"": [256, 768]}, {""float"": [3072]}, {""int8"": [3072]}, {""float"": [3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_8/intermediate/dense/MatMul_quant_fence_after,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_8/intermediate/dense/Pow_fence_before,Pow,,,0,,,"""""",""""""
bert/encoder/layer_8/intermediate/dense/Pow_kernel_time,Pow,CPUExecutionProvider,915,519,3145728,3145728,"[{""float"": [256, 3072]}, {""float"": []}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_8/intermediate/dense/Pow_fence_after,Pow,,,0,,,"""""",""""""
bert/encoder/layer_8/intermediate/dense/mul_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/intermediate/dense/mul_kernel_time,Mul,CPUExecutionProvider,916,70,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_8/intermediate/dense/mul_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/intermediate/dense/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_8/intermediate/dense/add_kernel_time,Add,CPUExecutionProvider,917,113,6291456,3145728,"[{""float"": [256, 3072]}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_8/intermediate/dense/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_8/intermediate/dense/mul_1_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/intermediate/dense/mul_1_kernel_time,Mul,CPUExecutionProvider,918,55,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_8/intermediate/dense/mul_1_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/intermediate/dense/Tanh_fence_before,Tanh,,,0,,,"""""",""""""
bert/encoder/layer_8/intermediate/dense/Tanh_kernel_time,Tanh,CPUExecutionProvider,919,316,3145728,3145728,"[{""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_8/intermediate/dense/Tanh_fence_after,Tanh,,,0,,,"""""",""""""
bert/encoder/layer_8/intermediate/dense/add_1_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_8/intermediate/dense/add_1_kernel_time,Add,CPUExecutionProvider,920,50,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_8/intermediate/dense/add_1_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_8/intermediate/dense/mul_2_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/intermediate/dense/mul_2_kernel_time,Mul,CPUExecutionProvider,921,50,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_8/intermediate/dense/mul_2_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/intermediate/dense/mul_3_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/intermediate/dense/mul_3_kernel_time,Mul,CPUExecutionProvider,922,89,6291456,3145728,"[{""float"": [256, 3072]}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_8/intermediate/dense/mul_3_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/output/dense/MatMul_quant_fence_before,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_8/output/dense/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1379,2065,3145728,786432,"[{""float"": [256, 3072]}, {""float"": [768]}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/output/dense/MatMul_quant_fence_after,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_8/output/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_8/output/add_kernel_time,Add,CPUExecutionProvider,929,42,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/output/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/moments/mean_fence_before,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/moments/mean_kernel_time,ReduceMean,CPUExecutionProvider,930,23,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/output/LayerNorm/moments/mean_fence_after,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/moments/SquaredDifference_fence_before,Sub,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/moments/SquaredDifference_kernel_time,Sub,CPUExecutionProvider,931,30,787456,786432,"[{""float"": [256, 768]}, {""float"": [256, 1]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/output/LayerNorm/moments/SquaredDifference_fence_after,Sub,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/moments/SquaredDifference__425_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/moments/SquaredDifference__425_kernel_time,Mul,CPUExecutionProvider,932,19,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/output/LayerNorm/moments/SquaredDifference__425_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/moments/variance_fence_before,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/moments/variance_kernel_time,ReduceMean,CPUExecutionProvider,933,21,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/output/LayerNorm/moments/variance_fence_after,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/batchnorm/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/batchnorm/add_kernel_time,Add,CPUExecutionProvider,934,12,1024,1024,"[{""float"": [256, 1]}, {""float"": []}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/output/LayerNorm/batchnorm/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/batchnorm/Rsqrt_fence_before,Sqrt,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/batchnorm/Rsqrt_kernel_time,Sqrt,CPUExecutionProvider,935,7,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/output/LayerNorm/batchnorm/Rsqrt_fence_after,Sqrt,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/batchnorm/Rsqrt__427_fence_before,Reciprocal,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/batchnorm/Rsqrt__427_kernel_time,Reciprocal,CPUExecutionProvider,936,7,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_8/output/LayerNorm/batchnorm/Rsqrt__427_fence_after,Reciprocal,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/batchnorm/mul_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/batchnorm/mul_kernel_time,Mul,CPUExecutionProvider,937,28,1024,786432,"[{""float"": [256, 1]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/output/LayerNorm/batchnorm/mul_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/batchnorm/mul_2_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/batchnorm/mul_2_kernel_time,Mul,CPUExecutionProvider,939,28,787456,786432,"[{""float"": [256, 1]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/output/LayerNorm/batchnorm/mul_2_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/batchnorm/sub_fence_before,Sub,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/batchnorm/sub_kernel_time,Sub,CPUExecutionProvider,940,30,786432,786432,"[{""float"": [768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/output/LayerNorm/batchnorm/sub_fence_after,Sub,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/batchnorm/mul_1_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/batchnorm/mul_1_kernel_time,Mul,CPUExecutionProvider,938,21,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/output/LayerNorm/batchnorm/mul_1_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/batchnorm/add_1_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/batchnorm/add_1_kernel_time,Add,CPUExecutionProvider,941,20,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_8/output/LayerNorm/batchnorm/add_1_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/batchnorm/add_1:0_QuantizeLinear_fence_before,DynamicQuantizeLinear,,,0,,,"""""",""""""
bert/encoder/layer_8/output/LayerNorm/batchnorm/add_1:0_QuantizeLinear_kernel_time,DynamicQuantizeLinear,CPUExecutionProvider,942,67,786432,196613,"[{""float"": [256, 768]}]","[{""uint8"": [256, 768]}, {""float"": []}, {""uint8"": []}]"
bert/encoder/layer_8/output/LayerNorm/batchnorm/add_1:0_QuantizeLinear_fence_after,DynamicQuantizeLinear,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/value/MatMul_quant_fence_before,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/value/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1323,470,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/attention/self/value/MatMul_quant_fence_after,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/Reshape_2_fence_before,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/Reshape_2_kernel_time,Reshape,CPUExecutionProvider,974,7,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_9/attention/self/Reshape_2_fence_after,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/transpose_2_fence_before,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/transpose_2_kernel_time,Transpose,CPUExecutionProvider,975,38,786432,786432,"[{""float"": [1, 256, 12, 64]}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_9/attention/self/transpose_2_fence_after,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/transpose_2:0_QuantizeLinear_fence_before,DynamicQuantizeLinear,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/transpose_2:0_QuantizeLinear_kernel_time,DynamicQuantizeLinear,CPUExecutionProvider,977,68,786432,196613,"[{""float"": [1, 12, 256, 64]}]","[{""uint8"": [1, 12, 256, 64]}, {""float"": []}, {""uint8"": []}]"
bert/encoder/layer_9/attention/self/transpose_2:0_QuantizeLinear_fence_after,DynamicQuantizeLinear,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/query/MatMul_quant_fence_before,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/query/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1324,464,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/attention/self/query/MatMul_quant_fence_after,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/Reshape_fence_before,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/Reshape_kernel_time,Reshape,CPUExecutionProvider,959,7,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_9/attention/self/Reshape_fence_after,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/transpose_fence_before,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/transpose_kernel_time,Transpose,CPUExecutionProvider,960,35,786432,786432,"[{""float"": [1, 256, 12, 64]}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_9/attention/self/transpose_fence_after,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/key/MatMul_quant_fence_before,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/key/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1325,466,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/attention/self/key/MatMul_quant_fence_after,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/Reshape_1_fence_before,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/Reshape_1_kernel_time,Reshape,CPUExecutionProvider,950,6,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_9/attention/self/Reshape_1_fence_after,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/transpose_1_fence_before,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/transpose_1_kernel_time,Transpose,CPUExecutionProvider,951,36,786432,786432,"[{""float"": [1, 256, 12, 64]}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_9/attention/self/transpose_1_fence_after,Transpose,,,0,,,"""""",""""""
MatMul_With_Transpose_token_10_FusedMatMulAndScale_fence_before,FusedMatMul,,,0,,,"""""",""""""
MatMul_With_Transpose_token_10_FusedMatMulAndScale_kernel_time,FusedMatMul,CPUExecutionProvider,961,387,1572864,3145728,"[{""float"": [1, 12, 256, 64]}, {""float"": [1, 12, 256, 64]}]","[{""float"": [1, 12, 256, 256]}]"
MatMul_With_Transpose_token_10_FusedMatMulAndScale_fence_after,FusedMatMul,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/add_kernel_time,Add,CPUExecutionProvider,965,71,3407872,3145728,"[{""float"": [1, 12, 256, 256]}, {""float"": [1, 1, 256, 256]}]","[{""float"": [1, 12, 256, 256]}]"
bert/encoder/layer_9/attention/self/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/Softmax_fence_before,Softmax,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/Softmax_kernel_time,Softmax,CPUExecutionProvider,966,466,3145728,3145728,"[{""float"": [1, 12, 256, 256]}]","[{""float"": [1, 12, 256, 256]}]"
bert/encoder/layer_9/attention/self/Softmax_fence_after,Softmax,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/MatMul_1_quant_fence_before,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/MatMul_1_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1380,378,3342341,786432,"[{""float"": [1, 12, 256, 256]}, {""uint8"": [1, 12, 256, 64]}, {""float"": []}, {""uint8"": []}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_9/attention/self/MatMul_1_quant_fence_after,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/transpose_3_fence_before,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/transpose_3_kernel_time,Transpose,CPUExecutionProvider,982,36,786432,786432,"[{""float"": [1, 12, 256, 64]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_9/attention/self/transpose_3_fence_after,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/Reshape_3_fence_before,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/self/Reshape_3_kernel_time,Reshape,CPUExecutionProvider,987,7,786448,786432,"[{""float"": [1, 256, 12, 64]}, {""int64"": [2]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_9/attention/self/Reshape_3_fence_after,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_9/attention/output/dense/MatMul_quant_fence_before,DynamicQuantizeMatMul,,,0,,,"""""",""""""
